timestamp,open,high,low,close,volume
2025-07-20 11:49:00,118035.65,118082.36,118031.1,118060.58,44.26
2025-07-20 11:50:00,118060.58,118060.6,117995.72,117995.75,27.74
2025-07-20 11:51:00,117995.75,117995.79,117947.81,117984.22,32.08
2025-07-20 11:52:00,117984.22,118024.27,117975.06,117975.21,12.02
2025-07-20 11:53:00,117975.21,117975.31,117934.22,117934.25,8.992
2025-07-20 11:54:00,117934.25,117934.25,117886.16,117886.16,25.45
2025-07-20 11:55:00,117886.16,117886.16,117868.0,117868.13,19.42
2025-07-20 11:56:00,117868.13,117868.13,117836.23,117842.2,25.39
2025-07-20 11:57:00,117842.2,117842.2,117822.72,117822.92,12.66
2025-07-20 11:58:00,117822.92,117862.24,117822.9,117859.82,20.05
2025-07-20 11:59:00,117859.82,117882.57,117859.82,117882.57,13.6
2025-07-20 12:00:00,117882.57,117883.0,117833.78,117833.8,10.53
2025-07-20 12:01:00,117833.8,117833.81,117743.95,117743.96,64.28
2025-07-20 12:02:00,117743.96,117778.32,117726.2,117734.22,33.84
2025-07-20 12:03:00,117734.22,117743.99,117733.83,117742.31,46.14
2025-07-20 12:04:00,117742.31,117773.11,117735.77,117773.09,58.41
2025-07-20 12:05:00,117773.09,117812.58,117773.07,117807.31,14.19
2025-07-20 12:06:00,117807.31,117868.82,117807.26,117868.82,16.19
2025-07-20 12:07:00,117868.82,117935.58,117867.91,117935.58,69.41
2025-07-20 12:08:00,117935.58,117982.91,117934.78,117965.27,82.88
2025-07-20 12:09:00,117965.27,117967.0,117961.4,117962.3,23.78
2025-07-20 12:10:00,117962.3,117962.31,117896.3,117896.3,69.13
2025-07-20 12:11:00,117896.3,117896.3,117840.55,117861.23,16.8
2025-07-20 12:12:00,117861.23,117862.52,117844.09,117844.56,4.721
2025-07-20 12:13:00,117844.56,117868.08,117843.86,117868.06,8.88
2025-07-20 12:14:00,117868.06,117893.46,117868.05,117893.39,21.59
2025-07-20 12:15:00,117893.39,117893.42,117820.29,117820.3,22.72
2025-07-20 12:16:00,117820.3,117884.42,117809.51,117873.87,39.75
2025-07-20 12:17:00,117873.87,117930.78,117872.76,117930.76,113.7
2025-07-20 12:18:00,117930.76,117970.29,117930.76,117970.27,30.79
2025-07-20 12:19:00,117970.27,117988.26,117939.31,117939.31,108.75
2025-07-20 12:20:00,117939.31,117946.64,117915.16,117946.63,93.51
2025-07-20 12:21:00,117946.63,117985.34,117946.63,117985.32,19.06
2025-07-20 12:22:00,117985.32,117995.76,117977.09,117992.99,46.82
2025-07-20 12:23:00,117992.99,118032.99,117985.01,118008.67,95.8
2025-07-20 12:24:00,118008.67,118044.45,118003.7,118039.74,50.16
2025-07-20 12:25:00,118039.74,118057.97,118005.31,118036.37,70.95
2025-07-20 12:26:00,118036.37,118036.37,117985.57,117985.57,26.83
2025-07-20 12:27:00,117985.57,117985.57,117871.33,117871.34,47.77
2025-07-20 12:28:00,117871.34,117895.45,117860.31,117860.31,28.32
2025-07-20 12:29:00,117860.31,117860.31,117843.33,117843.33,7.496
2025-07-20 12:30:00,117843.33,117843.33,117810.98,117835.82,23.39
2025-07-20 12:31:00,117835.82,117873.55,117835.79,117873.54,16.84
2025-07-20 12:32:00,117873.54,117875.11,117849.86,117855.1,33.66
2025-07-20 12:33:00,117855.1,117889.05,117847.94,117848.12,45.92
2025-07-20 12:34:00,117848.12,117884.32,117848.09,117867.45,42.0
2025-07-20 12:35:00,117867.45,117882.89,117867.41,117870.92,42.28
2025-07-20 12:36:00,117870.92,117895.83,117869.55,117895.83,38.81
2025-07-20 12:37:00,117895.83,117896.29,117861.08,117879.31,38.91
2025-07-20 12:38:00,117879.31,117906.54,117877.98,117878.5,31.68
2025-07-20 12:39:00,117878.5,117878.5,117852.84,117852.84,35.0
2025-07-20 12:40:00,117852.84,117871.45,117830.14,117871.44,47.33
2025-07-20 12:41:00,117871.44,117873.55,117831.28,117831.28,31.72
2025-07-20 12:42:00,117831.28,117849.34,117829.72,117837.39,40.07
2025-07-20 12:43:00,117837.39,117856.05,117830.53,117850.91,55.19
2025-07-20 12:44:00,117850.91,117851.9,117834.91,117848.66,49.47
2025-07-20 12:45:00,117848.66,117854.11,117835.97,117846.67,45.54
2025-07-20 12:46:00,117846.67,117866.44,117842.7,117857.92,76.87
2025-07-20 12:47:00,117857.92,117857.92,117836.63,117846.02,41.34
2025-07-20 12:48:00,117846.02,117846.49,117812.67,117826.15,49.17
2025-07-20 12:49:00,117826.15,117884.63,117826.15,117884.63,34.51
2025-07-20 12:50:00,117884.63,117942.07,117884.47,117942.06,20.51
2025-07-20 12:51:00,117942.06,118042.16,117942.04,118040.32,53.72
2025-07-20 12:52:00,118040.32,118079.63,118040.32,118078.94,25.56
2025-07-20 12:53:00,118078.94,118144.74,118078.94,118144.74,32.06
2025-07-20 12:54:00,118144.74,118171.75,118087.22,118103.6,35.65
2025-07-20 12:55:00,118103.6,118115.32,118089.93,118092.97,17.83
2025-07-20 12:56:00,118092.97,118093.02,118044.62,118044.62,19.65
2025-07-20 12:57:00,118044.62,118061.78,118043.14,118061.78,16.27
2025-07-20 12:58:00,118061.78,118075.3,118052.67,118053.37,12.19
2025-07-20 12:59:00,118053.37,118085.28,118053.37,118081.41,17.84
2025-07-20 13:00:00,118081.41,118114.16,118080.95,118114.16,10.38
2025-07-20 13:01:00,118114.16,118191.84,118114.14,118190.37,19.93
2025-07-20 13:02:00,118190.37,118197.09,118147.34,118154.89,26.53
2025-07-20 13:03:00,118154.89,118154.91,118113.74,118134.68,18.7
2025-07-20 13:04:00,118134.68,118141.67,118108.91,118114.56,14.36
2025-07-20 13:05:00,118114.56,118134.01,118111.35,118112.67,10.25
2025-07-20 13:06:00,118112.67,118157.17,118112.65,118147.85,19.0
2025-07-20 13:07:00,118147.85,118167.79,118146.81,118165.46,25.48
2025-07-20 13:08:00,118165.46,118165.51,118145.24,118145.24,20.58
2025-07-20 13:09:00,118145.24,118148.18,118126.96,118130.6,19.04
2025-07-20 13:10:00,118130.6,118133.72,118123.32,118125.92,15.22
2025-07-20 13:11:00,118125.92,118125.94,118091.24,118094.14,22.56
2025-07-20 13:12:00,118094.14,118128.66,118090.64,118128.25,23.05
2025-07-20 13:13:00,118128.25,118149.11,118098.66,118144.4,49.99
2025-07-20 13:14:00,118144.4,118150.18,118126.58,118126.89,11.05
2025-07-20 13:15:00,118126.89,118126.9,118087.17,118087.33,31.72
2025-07-20 13:16:00,118087.33,118108.63,118087.32,118093.49,22.66
2025-07-20 13:17:00,118093.49,118103.19,118093.47,118100.63,11.75
2025-07-20 13:18:00,118100.63,118100.64,118088.23,118088.25,19.27
2025-07-20 13:19:00,118088.25,118129.6,118088.23,118129.6,12.59
2025-07-20 13:20:00,118129.6,118164.03,118129.6,118164.01,24.7
2025-07-20 13:21:00,118164.01,118166.12,118114.3,118138.96,22.22
2025-07-20 13:22:00,118138.96,118139.71,118120.04,118127.66,26.48
2025-07-20 13:23:00,118127.66,118127.7,118102.57,118106.6,23.15
2025-07-20 13:24:00,118106.6,118130.91,118105.78,118129.54,8.005
2025-07-20 13:25:00,118129.54,118129.54,118089.25,118089.78,10.53
2025-07-20 13:26:00,118089.78,118099.76,118089.76,118098.75,5.142
2025-07-20 13:27:00,118098.75,118125.9,118098.75,118125.88,9.308
2025-07-20 13:28:00,118125.88,118135.37,118119.12,118119.17,10.29
2025-07-20 13:29:00,118119.17,118122.89,118117.78,118117.78,12.26
2025-07-20 13:30:00,118117.78,118122.64,118117.78,118121.29,9.849
2025-07-20 13:31:00,118121.29,118146.11,118121.28,118126.86,19.69
2025-07-20 13:32:00,118126.86,118128.44,118117.13,118120.36,20.86
2025-07-20 13:33:00,118120.36,118120.36,118085.65,118085.71,30.2
2025-07-20 13:34:00,118085.71,118086.62,118084.83,118085.33,12.13
2025-07-20 13:35:00,118085.33,118124.39,118085.33,118110.13,19.52
2025-07-20 13:36:00,118110.13,118133.85,118110.13,118133.1,9.527
2025-07-20 13:37:00,118133.1,118153.28,118115.18,118115.18,19.3
2025-07-20 13:38:00,118115.18,118120.66,118108.7,118109.21,15.96
2025-07-20 13:39:00,118109.21,118127.11,118109.2,118110.46,13.52
2025-07-20 13:40:00,118110.46,118117.67,118100.28,118100.39,15.24
2025-07-20 13:41:00,118100.39,118119.64,118098.67,118109.13,15.66
2025-07-20 13:42:00,118109.13,118127.03,118109.13,118127.01,11.88
2025-07-20 13:43:00,118127.01,118127.01,118096.8,118099.79,25.35
2025-07-20 13:44:00,118099.79,118119.11,118097.49,118119.11,14.07
2025-07-20 13:45:00,118119.11,118167.21,118119.11,118167.2,25.05
2025-07-20 13:46:00,118167.2,118168.26,118138.15,118139.24,28.02
2025-07-20 13:47:00,118139.24,118146.03,118132.87,118132.87,12.53
2025-07-20 13:48:00,118132.87,118132.99,118117.44,118128.23,12.55
2025-07-20 13:49:00,118128.23,118171.56,118128.21,118171.56,11.35
2025-07-20 13:50:00,118171.56,118197.15,118171.53,118197.15,33.14
2025-07-20 13:51:00,118197.15,118225.91,118197.14,118225.9,33.67
2025-07-20 13:52:00,118225.9,118335.28,118225.88,118335.25,36.75
2025-07-20 13:53:00,118335.25,118349.89,118307.84,118341.06,34.99
2025-07-20 13:54:00,118341.06,118346.16,118321.25,118340.25,22.48
2025-07-20 13:55:00,118340.25,118341.89,118313.11,118313.11,52.78
2025-07-20 13:56:00,118313.11,118333.68,118313.02,118333.68,25.27
2025-07-20 13:57:00,118333.68,118339.99,118314.87,118339.97,18.72
2025-07-20 13:58:00,118339.97,118348.92,118331.57,118348.9,16.74
2025-07-20 13:59:00,118348.9,118411.07,118348.9,118405.75,63.14
2025-07-20 14:00:00,118405.75,118435.89,118385.64,118433.97,38.57
2025-07-20 14:01:00,118433.97,118469.05,118416.75,118468.61,36.13
2025-07-20 14:02:00,118468.61,118533.16,118468.61,118533.14,101.05
2025-07-20 14:03:00,118533.14,118552.51,118458.59,118510.49,53.34
2025-07-20 14:04:00,118510.49,118551.18,118510.48,118543.54,49.03
2025-07-20 14:05:00,118543.54,118544.74,118508.2,118542.3,29.51
2025-07-20 14:06:00,118542.3,118685.38,118542.29,118685.38,82.55
2025-07-20 14:07:00,118685.38,118692.71,118587.61,118692.17,61.73
2025-07-20 14:08:00,118692.17,118755.62,118692.17,118750.39,79.58
2025-07-20 14:09:00,118750.39,118750.39,118600.93,118619.83,73.29
2025-07-20 14:10:00,118619.83,118619.83,118530.9,118530.9,56.66
2025-07-20 14:11:00,118530.9,118536.19,118280.74,118367.6,86.0
2025-07-20 14:12:00,118367.6,118454.56,118337.46,118421.6,56.22
2025-07-20 14:13:00,118421.6,118427.7,118366.07,118421.5,30.52
2025-07-20 14:14:00,118421.5,118558.51,118421.5,118550.55,31.06
2025-07-20 14:15:00,118550.55,118552.13,118457.66,118480.85,45.87
2025-07-20 14:16:00,118480.85,118666.4,118480.83,118664.87,64.11
2025-07-20 14:17:00,118664.87,118664.87,118633.17,118661.89,22.01
2025-07-20 14:18:00,118661.89,118696.12,118661.89,118675.02,29.8
2025-07-20 14:19:00,118675.02,118696.54,118613.14,118642.43,47.18
2025-07-20 14:20:00,118642.43,118683.29,118642.4,118665.0,34.29
2025-07-20 14:21:00,118665.0,118721.86,118665.0,118721.83,29.02
2025-07-20 14:22:00,118721.83,118734.77,118700.31,118720.05,28.06
2025-07-20 14:23:00,118720.05,118794.33,118680.09,118680.09,82.61
2025-07-20 14:24:00,118680.09,118681.6,118600.98,118650.68,35.69
2025-07-20 14:25:00,118650.68,118715.96,118650.18,118677.12,32.9
2025-07-20 14:26:00,118677.12,118692.56,118632.22,118632.25,17.42
2025-07-20 14:27:00,118632.25,118647.84,118545.55,118545.55,39.61
2025-07-20 14:28:00,118545.55,118545.55,118535.42,118535.71,8.606
2025-07-20 14:29:00,118535.71,118634.19,118535.71,118634.19,27.83
2025-07-20 14:30:00,118634.19,118792.81,118634.19,118673.96,68.52
2025-07-20 14:31:00,118673.96,118676.21,118599.56,118630.52,22.85
2025-07-20 14:32:00,118630.52,118630.52,118576.97,118576.97,50.33
2025-07-20 14:33:00,118576.97,118582.4,118532.12,118532.12,14.19
2025-07-20 14:34:00,118532.12,118595.52,118522.77,118570.9,27.17
2025-07-20 14:35:00,118570.9,118575.26,118530.36,118540.14,27.78
2025-07-20 14:36:00,118540.14,118550.64,118536.51,118536.51,9.27
2025-07-20 14:37:00,118536.51,118578.6,118527.04,118565.26,46.52
2025-07-20 14:38:00,118565.26,118579.42,118565.26,118579.32,7.382
2025-07-20 14:39:00,118579.32,118664.69,118559.39,118629.18,58.03
2025-07-20 14:40:00,118629.18,118629.2,118588.36,118589.77,23.78
2025-07-20 14:41:00,118589.77,118616.2,118567.99,118615.6,11.88
2025-07-20 14:42:00,118615.6,118637.89,118615.59,118631.52,11.68
2025-07-20 14:43:00,118631.52,118632.61,118567.58,118571.27,19.07
2025-07-20 14:44:00,118571.27,118591.76,118554.97,118578.78,16.28
2025-07-20 14:45:00,118578.78,118605.07,118546.4,118546.4,30.72
2025-07-20 14:46:00,118546.4,118573.69,118541.72,118573.66,26.44
2025-07-20 14:47:00,118573.66,118574.92,118518.19,118548.06,31.64
2025-07-20 14:48:00,118548.06,118550.1,118541.13,118543.33,8.727
2025-07-20 14:49:00,118543.33,118543.34,118514.79,118517.47,8.614
2025-07-20 14:50:00,118517.47,118562.22,118517.47,118547.04,18.76
2025-07-20 14:51:00,118547.04,118547.08,118463.72,118484.1,75.4
2025-07-20 14:52:00,118484.1,118505.39,118484.1,118490.44,12.81
2025-07-20 14:53:00,118490.44,118490.44,118437.41,118437.43,15.25
2025-07-20 14:54:00,118437.43,118437.43,118407.32,118412.54,14.48
2025-07-20 14:55:00,118412.54,118462.51,118386.53,118462.49,18.77
2025-07-20 14:56:00,118462.49,118501.77,118462.49,118501.25,15.86
2025-07-20 14:57:00,118501.25,118501.25,118437.13,118437.13,28.87
2025-07-20 14:58:00,118437.13,118442.58,118402.94,118434.98,19.0
2025-07-20 14:59:00,118434.98,118461.94,118434.98,118461.73,17.45
2025-07-20 15:00:00,118461.73,118477.85,118461.61,118475.98,10.83
2025-07-20 15:01:00,118475.98,118475.98,118429.6,118429.6,19.55
2025-07-20 15:02:00,118429.6,118429.61,118362.01,118370.91,70.75
2025-07-20 15:03:00,118370.91,118411.85,118370.85,118411.85,11.15
2025-07-20 15:04:00,118411.85,118412.43,118401.32,118401.34,7.089
2025-07-20 15:05:00,118401.34,118401.34,118369.72,118370.46,6.142
2025-07-20 15:06:00,118370.46,118382.06,118351.22,118351.22,18.3
2025-07-20 15:07:00,118351.22,118397.71,118351.11,118397.71,12.07
2025-07-20 15:08:00,118397.71,118403.78,118387.69,118387.69,8.145
2025-07-20 15:09:00,118387.69,118387.73,118374.8,118374.82,20.77
2025-07-20 15:10:00,118374.82,118402.45,118365.94,118402.43,19.41
2025-07-20 15:11:00,118402.43,118407.92,118402.43,118407.88,3.726
2025-07-20 15:12:00,118407.88,118519.9,118407.73,118519.88,37.77
2025-07-20 15:13:00,118519.88,118560.09,118498.52,118560.07,30.18
2025-07-20 15:14:00,118560.07,118650.98,118560.07,118650.68,28.03
2025-07-20 15:15:00,118650.68,118670.94,118583.46,118583.46,78.08
2025-07-20 15:16:00,118583.46,118583.46,118527.5,118527.5,18.2
2025-07-20 15:17:00,118527.5,118560.9,118520.57,118546.64,25.13
2025-07-20 15:18:00,118546.64,118563.36,118546.64,118562.98,5.089
2025-07-20 15:19:00,118562.98,118562.99,118519.17,118522.2,9.582
2025-07-20 15:20:00,118522.2,118555.86,118522.17,118551.82,10.52
2025-07-20 15:21:00,118551.82,118552.54,118529.88,118544.81,11.63
2025-07-20 15:22:00,118544.81,118544.81,118524.84,118541.49,9.189
2025-07-20 15:23:00,118541.49,118545.38,118541.49,118544.98,6.643
2025-07-20 15:24:00,118544.98,118601.93,118544.98,118594.11,24.0
2025-07-20 15:25:00,118594.11,118626.76,118594.09,118626.76,8.183
2025-07-20 15:26:00,118626.76,118654.28,118563.5,118563.52,14.09
2025-07-20 15:27:00,118563.52,118600.92,118562.0,118600.9,7.485
2025-07-20 15:28:00,118600.9,118672.49,118600.9,118666.2,16.21
2025-07-20 15:29:00,118666.2,118705.5,118658.12,118705.48,20.67
2025-07-20 15:30:00,118705.48,118706.18,118642.77,118673.79,22.94
2025-07-20 15:31:00,118673.79,118702.77,118673.77,118702.76,16.67
2025-07-20 15:32:00,118702.76,118717.17,118677.63,118678.98,14.8
2025-07-20 15:33:00,118678.98,118755.62,118663.74,118754.28,50.91
2025-07-20 15:34:00,118754.28,118757.13,118728.87,118728.87,22.49
2025-07-20 15:35:00,118728.87,118728.87,118676.68,118676.69,27.86
2025-07-20 15:36:00,118676.69,118676.69,118627.71,118630.19,16.69
2025-07-20 15:37:00,118630.19,118672.24,118615.56,118615.56,25.93
2025-07-20 15:38:00,118615.56,118620.74,118598.94,118620.72,9.415
2025-07-20 15:39:00,118620.72,118641.18,118606.7,118639.78,11.02
2025-07-20 15:40:00,118639.78,118640.08,118612.67,118612.68,7.413
2025-07-20 15:41:00,118612.68,118617.92,118599.35,118616.52,8.28
2025-07-20 15:42:00,118616.52,118652.83,118616.43,118628.06,23.29
2025-07-20 15:43:00,118628.06,118628.09,118576.34,118576.34,14.97
2025-07-20 15:44:00,118576.34,118595.09,118570.59,118595.09,6.945
2025-07-20 15:45:00,118595.09,118595.09,118578.91,118585.04,12.48
2025-07-20 15:46:00,118585.04,118623.03,118585.04,118621.51,16.12
2025-07-20 15:47:00,118621.51,118622.92,118621.38,118622.9,6.507
2025-07-20 15:48:00,118622.9,118731.68,118622.88,118728.1,45.76
2025-07-20 15:49:00,118728.1,118730.57,118697.87,118730.57,18.06
2025-07-20 15:50:00,118730.57,118765.7,118720.48,118765.7,21.09
2025-07-20 15:51:00,118765.7,118771.38,118737.71,118740.85,31.82
2025-07-20 15:52:00,118740.85,118758.29,118727.53,118758.27,10.87
2025-07-20 15:53:00,118758.27,118759.17,118737.12,118746.13,11.05
2025-07-20 15:54:00,118746.13,118746.14,118714.4,118714.42,8.187
2025-07-20 15:55:00,118679.1,118768.65,118577.43,118684.95,4231.94
2025-07-20 15:56:00,118710.24,118710.26,118641.6,118641.6,18.98
2025-07-20 15:57:00,118641.6,118739.64,118621.78,118703.63,58.94
2025-07-20 15:58:00,118703.63,118723.61,118700.88,118701.91,15.98
2025-07-20 15:59:00,118701.91,118701.92,118668.47,118676.6,9.901
2025-07-20 16:00:00,118676.6,118704.61,118676.6,118704.58,10.72
2025-07-20 16:01:00,118704.58,118786.61,118694.84,118783.19,87.67
2025-07-20 16:02:00,118783.19,118819.58,118782.15,118790.96,46.43
2025-07-20 16:03:00,118790.96,118830.28,118790.96,118828.9,39.61
2025-07-20 16:04:00,118828.9,118858.82,118828.9,118850.2,44.02
2025-07-20 16:05:00,118850.2,118850.2,118784.11,118792.99,40.69
2025-07-20 16:06:00,118792.99,118794.17,118691.32,118691.32,36.83
2025-07-20 16:07:00,118691.32,118691.32,118649.8,118668.21,22.39
2025-07-20 16:08:00,118668.21,118732.18,118668.21,118730.11,18.48
2025-07-20 16:09:00,118730.11,118730.11,118638.15,118638.16,25.92
2025-07-20 16:10:00,118638.16,118638.16,118542.15,118544.48,65.86
2025-07-20 16:11:00,118544.48,118644.99,118543.71,118644.99,30.43
2025-07-20 16:12:00,118644.99,118707.35,118644.99,118706.85,13.77
2025-07-20 16:13:00,118706.85,118725.43,118693.72,118698.04,21.84
2025-07-20 16:14:00,118698.04,118698.38,118619.65,118619.65,12.13
2025-07-20 16:15:00,118619.65,118619.89,118574.78,118590.07,57.14
2025-07-20 16:16:00,118590.07,118642.32,118573.25,118573.26,14.63
2025-07-20 16:17:00,118573.26,118597.55,118573.05,118597.53,13.9
2025-07-20 16:18:00,118597.53,118598.15,118561.84,118561.86,14.82
2025-07-20 16:19:00,118561.86,118561.86,118497.68,118510.64,46.34
2025-07-20 16:20:00,118510.64,118513.9,118475.11,118489.6,33.33
2025-07-20 16:21:00,118489.6,118505.23,118478.92,118497.04,23.62
2025-07-20 16:22:00,118497.04,118538.33,118497.04,118512.99,15.65
2025-07-20 16:23:00,118512.99,118527.17,118460.66,118461.63,19.33
2025-07-20 16:24:00,118461.63,118479.62,118461.01,118479.13,11.36
2025-07-20 16:25:00,118479.13,118502.25,118478.89,118500.81,14.61
2025-07-20 16:26:00,118500.81,118555.15,118500.78,118550.09,27.54
2025-07-20 16:27:00,118550.09,118550.1,118514.83,118518.64,10.16
2025-07-20 16:28:00,118518.64,118616.01,118518.64,118612.96,55.04
2025-07-20 16:29:00,118612.96,118654.33,118586.49,118652.21,20.86
2025-07-20 16:30:00,118652.21,118668.27,118647.05,118651.75,29.45
2025-07-20 16:31:00,118651.75,118654.64,118625.94,118625.94,10.4
2025-07-20 16:32:00,118625.94,118671.48,118625.94,118655.91,14.09
2025-07-20 16:33:00,118655.91,118655.91,118626.86,118628.41,15.78
2025-07-20 16:34:00,118628.41,118648.72,118620.92,118631.21,18.79
2025-07-20 16:35:00,118631.21,118684.43,118629.96,118684.42,19.48
2025-07-20 16:36:00,118684.42,118684.42,118627.0,118637.31,25.49
2025-07-20 16:37:00,118637.31,118645.67,118626.56,118629.13,10.94
2025-07-20 16:38:00,118629.13,118633.31,118629.12,118633.29,5.783
2025-07-20 16:39:00,118633.29,118652.16,118629.52,118647.01,14.85
2025-07-20 16:40:00,118647.01,118768.72,118607.74,118768.68,103.77
2025-07-20 16:41:00,118768.68,118790.14,118748.58,118781.5,36.89
2025-07-20 16:42:00,118781.5,118803.63,118770.61,118803.63,29.43
2025-07-20 16:43:00,118803.63,118827.06,118772.72,118774.3,38.05
2025-07-20 16:44:00,118774.3,118774.31,118733.53,118739.34,30.98
2025-07-20 16:45:00,118739.34,118741.7,118714.5,118714.59,26.61
2025-07-20 16:46:00,118714.59,118716.78,118626.48,118626.5,26.64
2025-07-20 16:47:00,118626.5,118647.08,118625.17,118637.0,9.723
2025-07-20 16:48:00,118637.0,118637.0,118601.24,118629.42,15.68
2025-07-20 16:49:00,118629.42,118633.53,118626.07,118633.53,8.656
2025-07-20 16:50:00,118633.53,118683.96,118632.84,118652.48,19.76
2025-07-20 16:51:00,118652.48,118652.49,118626.89,118636.02,19.32
2025-07-20 16:52:00,118636.02,118636.02,118608.72,118608.74,7.116
2025-07-20 16:53:00,118608.74,118608.89,118581.47,118608.86,31.13
2025-07-20 16:54:00,118608.86,118623.24,118592.06,118608.44,25.43
2025-07-20 16:55:00,118608.44,118608.44,118552.03,118553.03,10.04
2025-07-20 16:56:00,118553.03,118553.04,118516.28,118516.31,15.49
2025-07-20 16:57:00,118516.31,118533.72,118513.45,118530.77,14.18
2025-07-20 16:58:00,118530.77,118533.44,118530.76,118532.96,4.788
2025-07-20 16:59:00,118532.96,118559.0,118530.91,118559.0,12.03
2025-07-20 17:00:00,118559.0,118559.01,118455.91,118455.91,69.57
2025-07-20 17:01:00,118455.91,118456.15,118188.67,118248.07,120.94
2025-07-20 17:02:00,118248.07,118325.51,118229.88,118298.67,51.79
2025-07-20 17:03:00,118298.67,118318.27,118160.22,118318.27,54.93
2025-07-20 17:04:00,118318.27,118319.5,118251.26,118319.48,30.59
2025-07-20 17:05:00,118319.48,118353.59,118286.58,118341.53,45.54
2025-07-20 17:06:00,118341.53,118356.7,118314.96,118356.7,26.95
2025-07-20 17:07:00,118356.7,118379.5,118340.46,118347.5,27.31
2025-07-20 17:08:00,118347.5,118378.63,118290.9,118290.92,22.87
2025-07-20 17:09:00,118290.92,118363.04,118287.22,118320.92,44.16
2025-07-20 17:10:00,118320.92,118328.77,118226.04,118230.56,49.17
2025-07-20 17:11:00,118230.56,118299.42,118226.31,118294.77,18.13
2025-07-20 17:12:00,118294.77,118300.1,118268.0,118275.93,17.94
2025-07-20 17:13:00,118275.93,118312.21,118275.91,118312.21,9.674
2025-07-20 17:14:00,118312.21,118354.67,118312.21,118339.08,12.05
2025-07-20 17:15:00,118339.08,118339.82,118232.8,118260.67,30.7
2025-07-20 17:16:00,118260.67,118328.22,118255.08,118302.23,19.42
2025-07-20 17:17:00,118302.23,118337.83,118298.23,118337.8,12.74
2025-07-20 17:18:00,118337.8,118414.24,118337.57,118414.23,26.09
2025-07-20 17:19:00,118414.23,118430.42,118390.44,118403.5,13.15
2025-07-20 17:20:00,118403.5,118436.64,118398.95,118436.64,17.32
2025-07-20 17:21:00,118436.64,118437.35,118405.17,118405.19,6.473
2025-07-20 17:22:00,118405.19,118413.75,118405.18,118413.47,8.116
2025-07-20 17:23:00,118413.47,118413.47,118345.89,118345.89,9.181
2025-07-20 17:24:00,118345.89,118345.91,118342.19,118342.23,3.6
2025-07-20 17:25:00,118342.23,118376.28,118340.45,118340.47,14.08
2025-07-20 17:26:00,118340.47,118341.48,118326.37,118327.44,10.01
2025-07-20 17:27:00,118327.44,118327.45,118304.51,118304.55,10.05
2025-07-20 17:28:00,118304.55,118342.75,118304.54,118340.06,16.61
2025-07-20 17:29:00,118340.06,118361.82,118334.46,118334.46,15.8
2025-07-20 17:30:00,118334.46,118356.56,118334.46,118356.56,12.57
2025-07-20 17:31:00,118356.56,118399.31,118356.55,118392.31,13.49
2025-07-20 17:32:00,118392.31,118392.31,118369.53,118386.51,9.681
2025-07-20 17:33:00,118386.51,118432.72,118386.51,118430.53,14.48
2025-07-20 17:34:00,118430.53,118430.53,118398.27,118398.27,10.36
2025-07-20 17:35:00,118398.27,118398.27,118360.43,118360.43,5.045
2025-07-20 17:36:00,118360.43,118365.59,118313.31,118313.31,12.11
2025-07-20 17:37:00,118313.31,118324.97,118313.31,118319.4,11.27
2025-07-20 17:38:00,118319.4,118335.77,118318.86,118332.81,15.12
2025-07-20 17:39:00,118332.81,118358.3,118332.81,118358.3,7.674
2025-07-20 17:40:00,118358.3,118358.3,118199.7,118200.17,45.29
2025-07-20 17:41:00,118200.17,118219.86,118124.37,118131.08,36.25
2025-07-20 17:42:00,118131.08,118166.85,118062.47,118166.76,82.73
2025-07-20 17:43:00,118166.76,118197.42,118151.91,118197.42,22.32
2025-07-20 17:44:00,118197.42,118231.68,118197.41,118216.47,35.47
2025-07-20 17:45:00,118216.47,118218.22,118095.74,118095.98,48.07
2025-07-20 17:46:00,118095.98,118162.73,118087.05,118158.62,33.85
2025-07-20 17:47:00,118158.62,118158.63,118139.01,118139.41,10.11
2025-07-20 17:48:00,118139.41,118161.31,118084.89,118085.44,19.12
2025-07-20 17:49:00,118085.44,118140.62,118074.87,118098.22,37.5
2025-07-20 17:50:00,118098.22,118139.68,118098.2,118126.92,23.74
2025-07-20 17:51:00,118126.92,118147.64,118082.32,118089.14,19.93
2025-07-20 17:52:00,118089.14,118095.81,118089.14,118091.41,8.251
2025-07-20 17:53:00,118091.41,118091.41,118010.87,118040.2,38.81
2025-07-20 17:54:00,118040.2,118112.18,118020.04,118050.32,67.78
2025-07-20 17:55:00,118050.32,118095.97,118050.31,118054.46,29.62
2025-07-20 17:56:00,118054.46,118054.47,118029.41,118032.03,9.899
2025-07-20 17:57:00,118032.03,118041.26,117967.7,117967.7,48.47
2025-07-20 17:58:00,117967.7,118054.18,117956.04,118051.96,38.58
2025-07-20 17:59:00,118051.96,118071.19,117997.99,118016.86,35.35
2025-07-20 18:00:00,118016.86,118127.85,118016.85,118127.85,36.48
2025-07-20 18:01:00,118127.85,118147.6,118127.84,118147.28,13.12
2025-07-20 18:02:00,118147.28,118196.5,118147.28,118188.07,42.01
2025-07-20 18:03:00,118188.07,118188.07,118163.73,118167.63,23.17
2025-07-20 18:04:00,118167.63,118171.55,118117.55,118119.04,37.8
2025-07-20 18:05:00,118119.04,118162.91,118115.82,118162.91,25.67
